index,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Trend,14 day SMA,upper band,lower band
473,NCC,EQ,110.5,110.75,111.0,103.8,104.0,104.35,106.92,10441208,1116408708.15,47801,3342631,32.01,Among top losers,109.81071428571428,115.60184524625886,104.0195833251697
474,NCC,EQ,104.35,104.55,107.3,103.3,105.2,105.1,105.39,10603896,1117567815.4,33288,2894297,27.29,Slight positive,109.73214285714285,115.75933854934233,103.70494716494336
475,NCC,EQ,105.1,105.55,109.1,103.8,105.6,105.0,106.85,10897109,1164329370.25,45750,1372529,12.6,Slight or No change,109.72142857142855,115.78414112576127,103.65871601709583
476,NCC,EQ,105.0,105.65,105.65,101.2,103.55,103.9,103.41,13847274,1431935877.75,55328,4475846,32.32,Negative,109.35357142857141,116.16989395228113,102.5372489048617
477,NCC,EQ,103.9,103.9,105.95,102.0,102.6,102.7,103.82,8204330,851751600.35,33296,1150079,14.02,Negative,108.86785714285713,116.55296833697223,101.18274594874204
478,NCC,EQ,102.7,102.85,105.7,102.2,105.25,105.15,104.23,7342165,765256720.9,28177,920155,12.53,Positive,108.51785714285714,116.41445886013383,100.62125542558044
479,NCC,EQ,105.15,105.8,108.3,105.5,107.45,107.4,106.6,8579627,914609870.65,43305,1812541,21.13,Positive,108.38928571428572,116.2966511776627,100.48192025090874
480,NCC,EQ,107.4,108.0,108.0,104.65,105.0,105.15,105.95,5591253,592405038.9,24277,1224525,21.9,Negative,107.91428571428573,115.73756739550583,100.09100403306562
481,NCC,EQ,105.15,105.65,106.75,104.85,105.75,105.85,105.87,4776223,505650359.15,18497,984891,20.62,Slight positive,107.44642857142857,114.88825054495707,100.00460659790006
482,NCC,EQ,105.85,106.0,106.35,103.1,103.25,103.9,104.15,4591479,478210459.85,22973,721621,15.72,Negative,106.91071428571429,114.20488251176083,99.61654605966775
483,NCC,EQ,103.9,102.9,103.35,99.5,99.85,100.15,101.27,5332415,540002557.15,19765,906389,17.0,Among top losers,106.00357142857145,113.27474362120455,98.73239923593835
484,NCC,EQ,100.15,100.2,102.85,100.2,101.9,101.5,101.72,7369280,749571100.45,40468,1842028,25.0,Positive,105.09285714285716,110.97619177328582,99.20952251242849
485,NCC,EQ,101.5,102.0,102.4,99.6,102.0,101.6,101.27,5427334,549634539.85,25973,1093759,20.15,Slight or No change,104.44642857142857,109.64886354654392,99.24399359631322
486,NCC,EQ,101.6,101.95,105.5,101.6,103.0,102.6,103.71,8684891,900697464.4,30490,1283691,14.78,Slight positive,103.88214285714285,107.8149647336154,99.94932098067031
487,NCC,EQ,102.6,103.2,103.8,101.85,103.15,103.2,102.93,6937282,714048855.7,25609,1613560,23.26,Slight positive,103.8,107.73876200776579,99.86123799223421
488,NCC,EQ,103.2,103.45,103.45,98.15,99.15,99.2,99.95,6504482,650154076.8,22487,1647004,25.32,Among top losers,103.37857142857145,107.9326421833504,98.8245006737925
489,NCC,EQ,99.2,100.0,101.55,97.25,97.65,97.55,99.32,6745146,669953435.1,21976,1326827,19.67,Negative,102.84642857142858,108.24677959786779,97.44607754498936
490,NCC,EQ,97.55,97.75,98.9,96.35,96.9,96.75,97.3,4528873,440655798.1,15412,657322,14.51,Slight negative,102.33571428571429,108.59147207310318,96.0799564983254
491,NCC,EQ,96.75,95.95,97.4,93.15,93.45,93.7,95.22,5326102,507164976.0,15993,668313,12.55,Among top losers,101.69285714285715,109.45557446475871,93.93013982095559
492,NCC,EQ,93.7,94.5,95.25,91.85,92.55,92.65,93.65,4876430,456679047.45,23543,891834,18.29,Negative,100.8,109.64925029418878,91.95074970581122
493,NCC,EQ,92.65,92.3,94.6,91.1,93.55,93.6,93.46,5454026,509750459.55,17813,774545,14.2,Positive,99.8142857142857,108.57050799169488,91.05806343687652
494,NCC,EQ,93.6,93.45,93.8,90.85,91.4,91.45,92.13,3484602,321041853.3,14649,557569,16.0,Negative,98.83571428571427,108.07221616862071,89.59921240280784
495,NCC,EQ,91.45,91.65,96.85,91.65,95.95,95.9,94.2,7923082,746386752.85,24007,1094615,13.82,Among top gainers,98.125,106.53037831482622,89.71962168517378
496,NCC,EQ,95.9,95.95,95.95,89.15,90.05,90.1,92.29,6912840,637954591.7,21630,1891469,27.36,Among top losers,97.1392857142857,105.85815813356685,88.42041329500456
