index,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
442,NCC,EQ,2019-02-18,84.2,84.8,84.8,81.35,81.9,82.05,83.1,6132763,509632683.0,18724,774815,12.63,2,2019,514436602.9833333,-2.5534441805225683,Negative
443,NCC,EQ,2019-02-19,82.05,82.2,83.8,80.85,82.4,82.25,82.34,8198706,675076496.9,20989,702699,8.57,2,2019,678442921.5,0.24375380865326868,Slight or No change
444,NCC,EQ,2019-02-20,82.25,82.75,84.65,82.75,84.3,84.35,84.01,7805202,655715257.8,26431,1027704,13.17,2,2019,654986534.5,2.553191489361706,Positive
445,NCC,EQ,2019-02-21,84.35,84.35,85.4,83.6,84.85,84.75,84.58,6136304,518995000.65,26928,1366473,22.27,2,2019,520563122.6666666,0.47421458209839784,Slight or No change
446,NCC,EQ,2019-02-22,84.75,84.9,85.4,84.1,84.6,84.8,84.86,4081690,346362883.4,15509,963335,23.6,2,2019,347079706.3333334,0.05899705014749124,Slight or No change
447,NCC,EQ,2019-02-25,84.8,85.3,85.65,82.25,83.3,83.6,83.59,9158305,765507706.65,26868,1551585,16.94,2,2019,777082179.25,-1.4150943396226467,Negative
448,NCC,EQ,2019-02-26,83.6,81.9,83.05,80.3,82.3,82.4,81.84,8153279,667277593.65,21275,971289,11.91,2,2019,672237853.5500001,-1.4354066985645786,Negative
449,NCC,EQ,2019-02-27,82.4,82.95,86.6,82.55,83.6,84.05,84.56,13911548,1176318264.35,29492,2338012,16.81,2,2019,1175989524.266667,2.0024271844660158,Positive
450,NCC,EQ,2019-02-28,84.05,84.1,86.0,83.45,85.75,85.6,84.97,8539100,725539906.35,21949,1893526,22.17,2,2019,727815956.6666666,1.844140392623439,Positive
451,NCC,EQ,2019-03-01,85.6,85.7,90.3,85.5,89.45,89.4,88.52,14565574,1289364831.85,47573,2858880,19.63,3,2019,1288567779.8666666,4.439252336448618,Among top gainers
452,NCC,EQ,2019-03-05,89.4,89.45,99.0,88.4,98.55,98.15,95.31,24010051,2288304980.25,95299,5317898,22.15,3,2019,2293760205.533334,9.787472035794176,Bull run
453,NCC,EQ,2019-03-06,98.15,98.8,100.6,96.9,98.0,98.85,98.83,13894289,1373191302.8,48738,2864257,20.61,3,2019,1381323898.0833335,0.7131940906775158,Slight positive
454,NCC,EQ,2019-03-07,98.85,98.5,98.8,96.45,96.55,96.75,97.39,7157962,697132911.7,22665,1947297,27.2,3,2019,701599575.3666667,-2.124430955993928,Negative
455,NCC,EQ,2019-03-08,96.75,96.55,101.15,95.9,100.0,99.9,99.31,16120882,1600916877.75,64743,2525035,15.66,3,2019,1599191494.4,3.2558139534883734,Among top gainers
456,NCC,EQ,2019-03-11,99.9,100.5,103.2,100.35,102.9,102.65,102.0,14107394,1438941224.95,48913,3638746,25.79,3,2019,1440600050.6333334,2.7527527527527518,Positive
457,NCC,EQ,2019-03-12,102.65,103.7,105.05,101.65,102.15,103.2,103.4,13155751,1360285856.95,39701,2937459,22.33,3,2019,1367978841.4833333,0.5358012664393508,Slight positive
458,NCC,EQ,2019-03-13,103.2,102.6,108.65,100.4,106.5,106.9,105.15,18153008,1908823900.15,50251,5009075,27.59,3,2019,1925126498.3999999,3.5852713178294637,Among top gainers
459,NCC,EQ,2019-03-14,106.9,106.8,107.8,104.8,106.0,106.2,106.14,8509798,903231330.7,37460,1120368,13.17,3,2019,909981066.1333333,-0.6548175865294659,Slight negative
460,NCC,EQ,2019-03-15,106.2,106.4,109.15,105.55,106.0,106.2,107.24,10448157,1120487698.8,41866,2528418,24.2,3,2019,1120564838.25,0.0,Slight or No change
461,NCC,EQ,2019-03-18,106.2,106.75,107.25,103.35,105.15,105.15,104.98,6837467,717810289.7,21974,1167074,17.07,3,2019,727392531.0166667,-0.9887005649717451,Slight negative
462,NCC,EQ,2019-03-19,105.15,105.45,110.55,105.15,108.75,109.05,108.95,12978871,1414072275.75,47383,3222757,24.83,3,2019,1406260672.8500001,3.708987161198274,Among top gainers
463,NCC,EQ,2019-03-20,109.05,108.9,110.6,107.35,110.0,109.5,109.08,9673277,1055199562.05,33873,3224010,33.33,3,2019,1060836044.3333334,0.4126547455295837,Slight or No change
464,NCC,EQ,2019-03-22,109.5,109.5,112.95,109.15,110.2,110.05,111.24,11399374,1268010998.55,44125,3222179,28.27,3,2019,1263430618.3333333,0.5022831050228271,Slight positive
465,NCC,EQ,2019-03-25,110.05,108.5,111.0,107.85,109.1,109.2,109.6,7416700,812885267.65,35104,1586545,21.39,3,2019,812623096.6666666,-0.772376192639701,Slight negative
466,NCC,EQ,2019-03-26,109.2,109.95,112.3,109.05,111.95,111.8,110.66,6403342,708605689.4,25910,1134211,17.71,3,2019,713012131.7,2.3809523809523725,Positive
467,NCC,EQ,2019-03-27,111.8,111.95,114.2,111.15,112.55,112.4,113.0,8583110,969905130.9,29922,2143685,24.98,3,2019,968603963.5000001,0.5366726296959001,Slight positive
468,NCC,EQ,2019-03-28,112.4,112.75,114.0,110.75,111.7,111.4,112.58,6716962,756208063.8,30896,1589150,23.66,3,2019,757113566.7666665,-0.8896797153024938,Slight negative
469,NCC,EQ,2019-03-29,111.4,112.7,113.75,112.0,112.9,112.85,112.97,4635297,523663077.2,20184,956215,20.63,3,2019,524252090.6999999,1.301615798922784,Positive
470,NCC,EQ,2019-04-01,112.85,112.9,115.9,112.55,114.0,114.25,114.3,9149823,1045808042.0,23938,1207972,13.2,4,2019,1046282260.0500001,1.2405848471422232,Positive
471,NCC,EQ,2019-04-02,114.25,114.5,114.65,109.45,110.55,110.65,112.18,7288713,817639542.9,42815,1756881,24.1,4,2019,825568225.8,-3.1509846827133425,Among top losers
472,NCC,EQ,2019-04-03,110.65,111.0,112.6,108.25,110.4,110.5,110.51,7994397,883496934.55,28490,1356300,16.97,4,2019,890309345.9000001,-0.13556258472662286,Slight or No change
473,NCC,EQ,2019-04-04,110.5,110.75,111.0,103.8,104.0,104.35,106.92,10441208,1116408708.15,47801,3342631,32.01,4,2019,1134959309.6000001,-5.565610859728509,Among top losers
474,NCC,EQ,2019-04-05,104.35,104.55,107.3,103.3,105.2,105.1,105.39,10603896,1117567815.4,33288,2894297,27.29,4,2019,1120301612.3999999,0.718735026353623,Slight positive
475,NCC,EQ,2019-04-08,105.1,105.55,109.1,103.8,105.6,105.0,106.85,10897109,1164329370.25,45750,1372529,12.6,4,2019,1161086963.95,-0.09514747859181716,Slight or No change
476,NCC,EQ,2019-04-09,105.0,105.65,105.65,101.2,103.55,103.9,103.41,13847274,1431935877.75,55328,4475846,32.32,4,2019,1454886921.6000001,-1.0476190476190417,Negative
477,NCC,EQ,2019-04-10,103.9,103.9,105.95,102.0,102.6,102.7,103.82,8204330,851751600.35,33296,1150079,14.02,4,2019,854754447.1666667,-1.1549566891241647,Negative
478,NCC,EQ,2019-04-11,102.7,102.85,105.7,102.2,105.25,105.15,104.23,7342165,765256720.9,28177,920155,12.53,4,2019,767745720.1666667,2.385589094449858,Positive
479,NCC,EQ,2019-04-12,105.15,105.8,108.3,105.5,107.45,107.4,106.6,8579627,914609870.65,43305,1812541,21.13,4,2019,919450026.8333334,2.1398002853067144,Positive
480,NCC,EQ,2019-04-15,107.4,108.0,108.0,104.65,105.0,105.15,105.95,5591253,592405038.9,24277,1224525,21.9,4,2019,598543633.65,-2.0949720670391025,Negative
481,NCC,EQ,2019-04-16,105.15,105.65,106.75,104.85,105.75,105.85,105.87,4776223,505650359.15,18497,984891,20.62,4,2019,506677656.5833333,0.6657156443176326,Slight positive
482,NCC,EQ,2019-04-18,105.85,106.0,106.35,103.1,103.25,103.9,104.15,4591479,478210459.85,22973,721621,15.72,4,2019,484018411.25,-1.8422295701464253,Negative
483,NCC,EQ,2019-04-22,103.9,102.9,103.35,99.5,99.85,100.15,101.27,5332415,540002557.15,19765,906389,17.0,4,2019,544617318.6666666,-3.6092396535129967,Among top losers
484,NCC,EQ,2019-04-23,100.15,100.2,102.85,100.2,101.9,101.5,101.72,7369280,749571100.45,40468,1842028,25.0,4,2019,748104741.3333334,1.3479780329505697,Positive
485,NCC,EQ,2019-04-24,101.5,102.0,102.4,99.6,102.0,101.6,101.27,5427334,549634539.85,25973,1093759,20.15,4,2019,553588068.0,0.09852216748766907,Slight or No change
486,NCC,EQ,2019-04-25,101.6,101.95,105.5,101.6,103.0,102.6,103.71,8684891,900697464.4,30490,1283691,14.78,4,2019,897583484.8499998,0.9842519685039353,Slight positive
487,NCC,EQ,2019-04-26,102.6,103.2,103.8,101.85,103.15,103.2,102.93,6937282,714048855.7,25609,1613560,23.26,4,2019,717314958.8,0.5847953216374435,Slight positive
488,NCC,EQ,2019-04-30,103.2,103.45,103.45,98.15,99.15,99.2,99.95,6504482,650154076.8,22487,1647004,25.32,4,2019,663673980.0666667,-3.875968992248058,Among top losers
489,NCC,EQ,2019-05-02,99.2,100.0,101.55,97.25,97.65,97.55,99.32,6745146,669953435.1,21976,1326827,19.67,5,2019,672491056.2,-1.6633064516129115,Negative
490,NCC,EQ,2019-05-03,97.55,97.75,98.9,96.35,96.9,96.75,97.3,4528873,440655798.1,15412,657322,14.51,5,2019,442923779.4,-0.8200922603792904,Slight negative
491,NCC,EQ,2019-05-06,96.75,95.95,97.4,93.15,93.45,93.7,95.22,5326102,507164976.0,15993,668313,12.55,5,2019,509619193.03333336,-3.1524547803617575,Among top losers
492,NCC,EQ,2019-05-07,93.7,94.5,95.25,91.85,92.55,92.65,93.65,4876430,456679047.45,23543,891834,18.29,5,2019,459034610.6666666,-1.1205976520811123,Negative
493,NCC,EQ,2019-05-08,92.65,92.3,94.6,91.1,93.55,93.6,93.46,5454026,509750459.55,17813,774545,14.2,5,2019,509951431.0,1.025364274150009,Positive
494,NCC,EQ,2019-05-09,93.6,93.45,93.8,90.85,91.4,91.45,92.13,3484602,321041853.3,14649,557569,16.0,5,2019,323719525.79999995,-2.297008547008539,Negative
495,NCC,EQ,2019-05-10,91.45,91.65,96.85,91.65,95.95,95.9,94.2,7923082,746386752.85,24007,1094615,13.82,5,2019,751108173.6,4.866047020229636,Among top gainers
496,NCC,EQ,2019-05-13,95.9,95.95,95.95,89.15,90.05,90.1,92.29,6912840,637954591.7,21630,1891469,27.36,5,2019,649806960.0,-6.047966631908253,Among top losers
